"ACH_DATE","ORG_TYPE","ORG_CODE","ONS_CODE","AREA_NAME","DEMENTIA_REGISTER_65_PLUS","DEMENTIA_ESTIMATE_65_PLUS","DIAG_RATE_65_PLUS","DIAG_RATE_65_PLUS_LL","DIAG_RATE_65_PLUS_UL","PAT_LIST_65_PLUS","Prevalence_65_PLUS_percent","Prevalence_65_PLUS_percent_LCI","Prevalence_65_PLUS_percent_UCI","ASS_Received_GP_Mem_Clinic","ASS_Received_GP","MemoryClinicPercent","MemoryClinicPercent_LCI","MemoryClinicPercent_UCI","DEM_REGISTER_WITH_ANTIPSYMEDS_ALL_AGES","DEMENTIA_REGISTER_ALL_AGES","AP_Percent","AP_Percent_LCI","AP_Percent_UCI","DIAG_Received_Care_Plan","CarePlansPercent","CarePlansPercent_LCI","CarePlansPercent_UCI"
2025-05-31,"SUB_ICB_LOC","97R","E38000235","NHS SUSSEX ICB - 97R",6231,10297.5,60.5,54.3,65.8,150228,4.1,4,4.2,34,799,4.3,3.1,5.9,720,6378,11.3,10.5,12.1,4618,72.4,71.3,73.5
2025-05-31,"SUB_ICB_LOC","18C","E38000236","NHS HEREFORDSHIRE AND WORCESTERSHIRE ICB - 18C",7275,13098.7,55.5,50,60.4,199348,3.6,3.6,3.7,34,699,4.9,3.5,6.7,804,7481,10.7,10.1,11.5,5420,72.5,71.4,73.5
2025-05-31,"SUB_ICB_LOC","91Q","E38000237","NHS KENT AND MEDWAY ICB - 91Q",15939,26092.2,61.1,55,66.3,399124,4,3.9,4.1,102,1190,8.6,7.1,10.3,1433,16421,8.7,8.3,9.2,11388,69.4,68.6,70.1
2025-05-31,"SUB_ICB_LOC","71E","E38000238","NHS LINCOLNSHIRE ICB - 71E",8722,12751.2,68.4,61.5,74.2,197335,4.4,4.3,4.5,151,1185,12.7,11,14.8,741,9030,8.2,7.7,8.8,6228,69,68,69.9
2025-05-31,"SUB_ICB_LOC","26A","E38000239","NHS NORFOLK AND WAVENEY ICB - 26A",11450,18317.3,62.5,56.3,67.9,272724,4.2,4.1,4.3,142,1037,13.7,11.7,15.9,1362,11750,11.6,11,12.2,8139,69.3,68.4,70.1
2025-05-31,"SUB_ICB_LOC","93C","E38000240","NHS NORTH CENTRAL LONDON ICB - 93C",8985,13333.8,67.4,60.3,73.4,214069,4.2,4.1,4.3,42,492,8.5,6.4,11.3,817,9244,8.8,8.3,9.4,6493,70.2,69.3,71.2
2025-05-31,"SUB_ICB_LOC","42D","E38000241","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D",5634,9622.4,58.6,52.6,63.6,147396,3.8,3.7,3.9,82,750,10.9,8.9,13.4,304,5761,5.3,4.7,5.9,4101,71.2,70,72.3
2025-05-31,"SUB_ICB_LOC","52R","E38000243","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 52R",9069,13130.4,69.1,62.3,75,203966,4.4,4.4,4.5,61,834,7.3,5.7,9.3,867,9448,9.2,8.6,9.8,6525,69.1,68.1,70
2025-05-31,"SUB_ICB_LOC","72Q","E38000244","NHS SOUTH EAST LONDON ICB - 72Q",10961,15443.8,71,63.7,77,251556,4.4,4.3,4.4,141,1014,13.9,11.9,16.2,936,11377,8.2,7.7,8.7,7529,66.2,65.3,67
2025-05-31,"SUB_ICB_LOC","36L","E38000245","NHS SOUTH WEST LONDON ICB - 36L",10803,14615.3,73.9,66.3,80.4,231737,4.7,4.6,4.7,74,567,13.1,10.5,16.1,1077,11180,9.6,9.1,10.2,7969,71.3,70.4,72.1
2025-05-31,"SUB_ICB_LOC","16C","E38000247","NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C",6529,8843.3,73.8,66.2,80.3,143301,4.6,4.4,4.7,167,891,18.7,16.3,21.4,356,6773,5.3,4.7,5.8,4819,71.2,70.1,72.2
2025-05-31,"SUB_ICB_LOC","M1J4Y","E38000249","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES ICB - M1J4Y",7416,10723.6,69.2,62.1,75.2,171982,4.3,4.2,4.4,105,928,11.3,9.4,13.5,754,7691,9.8,9.2,10.5,5331,69.3,68.3,70.3
2025-05-31,"SUB_ICB_LOC","70F","E38000265","NHS SUSSEX ICB - 70F",9633,15173.6,63.5,57.2,68.9,217832,4.4,4.3,4.5,46,762,6,4.6,8,708,9839,7.2,6.7,7.7,6861,69.7,68.8,70.6
2025-05-31,"SUB_ICB_LOC","B2M3M","E38000251","NHS COVENTRY AND WARWICKSHIRE ICB - B2M3M",7483,12717.1,58.8,53,63.8,192477,3.9,3.8,4,72,832,8.7,6.9,10.8,866,7725,11.2,10.5,11.9,5328,69,67.9,70
2025-05-31,"ICB","QOX","E54000040","NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",8527,13995.8,60.9,54.7,66.3,211901,4,3.9,4.1,78,958,8.1,6.6,10,628,8751,7.2,6.7,7.7,6132,70.1,69.1,71
2025-05-31,"ICB","QVV","E54000041","NHS DORSET INTEGRATED CARE BOARD",8439,14629.6,57.7,52,62.8,211119,4,3.9,4.1,36,1367,2.6,1.9,3.6,620,8657,7.2,6.6,7.7,6181,71.4,70.4,72.3
2025-05-31,"ICB","QRL","E54000042","NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",17448,27758.5,62.9,56.7,68.3,413836,4.2,4.2,4.3,70,1636,4.3,3.4,5.4,1875,17864,10.5,10.1,11,12378,69.3,68.6,70
2025-05-31,"ICB","QR1","E54000043","NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",6355,10131,62.7,56.4,68.2,153235,4.1,4,4.2,58,825,7,5.5,9,576,6504,8.9,8.2,9.6,4580,70.4,69.3,71.5
2025-05-31,"ICB","QU9","E54000044","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",14715,23723.5,62,55.9,67.4,355335,4.1,4.1,4.2,104,955,10.9,9.1,13,1250,15033,8.3,7.9,8.8,10393,69.1,68.4,69.9
2025-05-31,"ICB","QE1","E54000048","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",16420,24065.8,68.2,61.2,74.1,380252,4.3,4.3,4.4,117,1603,7.3,6.1,8.7,1132,16946,6.7,6.3,7.1,11951,70.5,69.8,71.2
2025-05-31,"ICB","QHM","E54000050","NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",28727,41669.2,68.9,62,74.7,671123,4.3,4.2,4.3,466,3291,14.2,13,15.4,2058,29720,6.9,6.6,7.2,20934,70.4,69.9,71
2025-05-31,"ICB","QOQ","E54000051","NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",15975,26458.5,60.4,54.5,65.5,411863,3.9,3.8,3.9,284,2498,11.4,10.2,12.7,1134,16482,6.9,6.5,7.3,11346,68.8,68.1,69.5
2025-05-31,"ICB","QWO","E54000054","NHS WEST YORKSHIRE INTEGRATED CARE BOARD",19749,28076.5,70.3,63.1,76.2,446221,4.4,4.4,4.5,419,2974,14.1,12.9,15.4,1886,20474,9.2,8.8,9.6,14669,71.6,71,72.3
2025-05-31,"ICB","QHL","E54000055","NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",9224,14721.4,62.7,56.4,68.2,225158,4.1,4,4.2,82,776,10.6,8.6,12.9,986,9548,10.3,9.7,11,6500,68.1,67.1,69
2025-05-31,"ICB","QUE","E54000056","NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",6885,11286.1,61,54.7,66.3,173387,4,3.9,4.1,63,679,9.3,7.3,11.7,611,7082,8.6,8,9.3,4982,70.3,69.3,71.4
2025-05-31,"ICB","QOP","E54000057","NHS GREATER MANCHESTER INTEGRATED CARE BOARD",22829,30736,74.3,66.5,80.6,500292,4.6,4.5,4.6,238,2961,8,7.1,9.1,1575,23647,6.7,6.3,7,16948,71.7,71.1,72.2
2025-05-31,"ICB","QJ2","E54000058","NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",10516,15173.5,69.3,62.4,75.3,237707,4.4,4.3,4.5,166,819,20.3,17.7,23.2,1026,10961,9.4,8.8,9.9,7751,70.7,69.9,71.6
2025-05-31,"ICB","QPM","E54000059","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",6076,9162.8,66.3,59.6,72.2,146630,4.1,4,4.2,46,986,4.7,3.5,6.2,622,6229,10,9.3,10.8,4272,68.6,67.4,69.7
2025-05-31,"ICB","QT1","E54000060","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",10421,14916.7,69.9,62.8,75.8,232127,4.5,4.4,4.6,72,993,7.3,5.8,9,986,10847,9.1,8.6,9.6,7538,69.5,68.6,70.4
2025-05-31,"ICB","QF7","E54000061","NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",12647,16771.8,75.4,67.7,82,265338,4.8,4.7,4.8,144,1682,8.6,7.3,10,901,13118,6.9,6.4,7.3,9400,71.7,70.9,72.4
2025-05-31,"ICB","QUA","E54000062","NHS BLACK COUNTRY INTEGRATED CARE BOARD",9687,14624.2,66.2,59.5,72,223014,4.3,4.3,4.4,100,1493,6.7,5.5,8.1,1014,10078,10.1,9.5,10.7,5610,55.7,54.7,56.6
2025-05-31,"ICB","QXU","E54000063","NHS SURREY HEARTLANDS ICB",10284,15237.1,67.5,60.9,73.3,217565,4.7,4.6,4.8,46,427,10.8,8.2,14.1,1036,10486,9.9,9.3,10.5,7335,70,69.1,70.8
2025-05-31,"NHS_REGION","Y59","E40000005","SOUTH EAST",82224,130296.8,63.1,56.9,68.4,1937385,4.2,4.2,4.3,496,6328,7.8,7.2,8.5,7695,84177,9.1,8.9,9.3,58769,69.8,69.5,70.1
2025-05-31,"NHS_REGION","Y58","E40000006","SOUTH WEST",55858,91730.6,60.9,54.9,66.1,1376042,4.1,4,4.1,451,5390,8.4,7.7,9.1,4531,57248,7.9,7.7,8.1,39873,69.6,69.3,70
2025-05-31,"NHS_REGION","Y63","E40000012","NORTH EAST AND YORKSHIRE",77098,112976.1,68.2,61.5,74.2,1794545,4.3,4.3,4.3,1313,10445,12.6,11.9,13.2,5979,79794,7.5,7.3,7.7,56349,70.6,70.3,70.9
2025-05-31,"NHS_REGION","Y61","E40000013","EAST OF ENGLAND",59768,93052.4,64.2,57.9,69.7,1405134,4.3,4.2,4.3,746,5901,12.6,11.8,13.5,6088,61504,9.9,9.7,10.1,42989,69.9,69.5,70.3
2025-05-31,"NHS_REGION","Y62","E40000014","NORTH WEST",62987,89922.8,70,63,75.8,1436184,4.4,4.4,4.4,676,7521,9,8.4,9.7,5362,65072,8.2,8,8.5,45998,70.7,70.3,71
2025-05-31,"SUB_ICB_LOC","02P","E38000006","NHS SOUTH YORKSHIRE ICB - 02P",2321,3168.4,73.3,65.3,80,52118,4.5,4.3,4.6,21,390,5.4,3.5,8.1,83,2409,3.4,2.8,4.3,1691,70.2,68.3,72
2025-05-31,"SUB_ICB_LOC","99E","E38000007","NHS MID AND SOUTH ESSEX ICB - 99E",2155,3545.4,60.8,54.3,66.4,52867,4.1,3.9,4.2,49,300,16.3,12.6,20.9,197,2234,8.8,7.7,10.1,1558,69.7,67.8,71.6
2025-05-31,"SUB_ICB_LOC","02Q","E38000008","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB - 02Q",1352,1786.3,75.7,67,83.3,28161,4.8,4.6,5.1,11,159,6.9,3.9,12,119,1399,8.5,7.2,10.1,1013,72.4,70,74.7
2025-05-31,"SUB_ICB_LOC","00Q","E38000014","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00Q",1012,1618.3,62.5,55.2,69.1,27380,3.7,3.5,3.9,16,168,9.5,5.9,14.9,84,1055,8,6.5,9.8,792,75.1,72.4,77.6
2025-05-31,"SUB_ICB_LOC","00R","E38000015","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00R",1546,2210.3,69.9,62.2,76.7,35265,4.4,4.2,4.6,14,141,9.9,6,16,118,1617,7.3,6.1,8.7,1075,66.5,64.1,68.7
2025-05-31,"SUB_ICB_LOC","00T","E38000016","NHS GREATER MANCHESTER ICB - 00T",2432,3359.9,72.4,64.5,79.3,54851,4.4,4.3,4.6,23,300,7.7,5.2,11.2,182,2525,7.2,6.3,8.3,1800,71.3,69.5,73
2025-05-31,"SUB_ICB_LOC","00V","E38000024","NHS GREATER MANCHESTER ICB - 00V",1873,2446.9,76.5,68.2,83.8,38555,4.9,4.6,5.1,1,57,1.8,0.3,9.3,171,1941,8.8,7.6,10.2,1348,69.4,67.4,71.5
2025-05-31,"SUB_ICB_LOC","02T","E38000025","NHS WEST YORKSHIRE ICB - 02T",1809,2667.7,67.8,60.2,74.2,43688,4.1,4,4.3,21,359,5.8,3.9,8.8,146,1877,7.8,6.7,9.1,1380,73.5,71.5,75.5
2025-05-31,"SUB_ICB_LOC","04Y","E38000028","NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 04Y",1429,1876.7,76.1,67.7,83.7,29434,4.9,4.6,5.1,35,130,26.9,20,35.1,146,1470,9.9,8.5,11.6,1068,72.7,70.3,74.9
2025-05-31,"SUB_ICB_LOC","99F","E38000030","NHS MID AND SOUTH ESSEX ICB - 99F",2200,3112.2,70.7,63.4,77.3,45207,4.9,4.7,5.1,42,161,26.1,19.9,33.4,153,2246,6.8,5.8,7.9,1595,71,69.1,72.9
2025-05-31,"SUB_ICB_LOC","00X","E38000034","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 00X",1877,2585.6,72.6,64.8,79.5,41008,4.6,4.4,4.8,9,180,5,2.7,9.2,89,1928,4.6,3.8,5.6,1386,71.9,69.8,73.8
2025-05-31,"SUB_ICB_LOC","02X","E38000044","NHS SOUTH YORKSHIRE ICB - 02X",2670,3845.2,69.4,62,75.9,62149,4.3,4.1,4.5,47,503,9.3,7.1,12.2,174,2772,6.3,5.4,7.2,1898,68.5,66.7,70.2
2025-05-31,"SUB_ICB_LOC","11J","E38000045","NHS DORSET ICB - 11J",8439,14629.6,57.7,52,62.8,211119,4,3.9,4.1,36,1367,2.6,1.9,3.6,620,8657,7.2,6.6,7.7,6181,71.4,70.4,72.3
2025-05-31,"SUB_ICB_LOC","06K","E38000049","NHS HERTFORDSHIRE AND WEST ESSEX ICB - 06K",4686,7553.3,62,55.7,67.4,111205,4.2,4.1,4.3,25,671,3.7,2.5,5.4,365,4813,7.6,6.9,8.4,3293,68.4,67.1,69.7
2025-05-31,"SUB_ICB_LOC","01A","E38000050","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 01A",2953,4536.4,65.1,58.1,71,74533,4,3.8,4.1,44,517,8.5,6.4,11.2,226,3067,7.4,6.5,8.3,2260,73.7,72.1,75.2
2025-05-31,"SUB_ICB_LOC","03W","E38000051","NHS LEICESTER, LEICESTERSHIRE AND RUTLAND ICB - 03W",3330,5537.4,60.1,53.8,65.6,82976,4,3.9,4.1,12,305,3.9,2.3,6.8,346,3415,10.1,9.2,11.2,2523,73.9,72.4,75.3
2025-05-31,"SUB_ICB_LOC","02Y","E38000052","NHS HUMBER AND NORTH YORKSHIRE ICB - 02Y",3277,5650.3,58,52,63.2,87176,3.8,3.6,3.9,67,437,15.3,12.3,19,247,3363,7.3,6.5,8.3,2347,69.8,68.2,71.3
2025-05-31,"SUB_ICB_LOC","05D","E38000053","NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 05D",1196,1964.3,60.9,54,66.9,30608,3.9,3.7,4.1,19,95,20,13.2,29.1,53,1232,4.3,3.3,5.6,823,66.8,64.1,69.4
2025-05-31,"SUB_ICB_LOC","11M","E38000062","NHS GLOUCESTERSHIRE ICB - 11M",6355,10131,62.7,56.4,68.2,153235,4.1,4,4.2,58,825,7,5.5,9,576,6504,8.9,8.2,9.6,4580,70.4,69.3,71.5
2025-05-31,"SUB_ICB_LOC","01F","E38000068","NHS CHESHIRE AND MERSEYSIDE ICB - 01F",990,1475.3,67.1,59,74.2,25863,3.8,3.6,4.1,23,125,18.4,12.6,26.1,77,1035,7.4,6,9.2,714,69,66.1,71.7
2025-05-31,"SUB_ICB_LOC","06N","E38000079","NHS HERTFORDSHIRE AND WEST ESSEX ICB - 06N",5043,7853.1,64.2,57.7,69.9,116139,4.3,4.2,4.5,11,260,4.2,2.4,7.4,467,5175,9,8.3,9.8,3569,69,67.7,70.2
2025-05-31,"SUB_ICB_LOC","01D","E38000080","NHS GREATER MANCHESTER ICB - 01D",1879,2402,78.2,69.5,85.7,40730,4.6,4.4,4.8,31,247,12.6,9,17.3,149,1964,7.6,6.5,8.8,1414,72,70,73.9
2025-05-31,"SUB_ICB_LOC","03F","E38000085","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F",1896,2924.2,64.8,57.6,71.1,49734,3.8,3.6,4,28,346,8.1,5.7,11.4,215,1968,10.9,9.6,12.4,1245,63.3,61.1,65.4
2025-05-31,"SUB_ICB_LOC","06L","E38000086","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 06L",3870,6499.7,59.5,53.4,64.9,97307,4,3.9,4.1,151,417,36.2,31.7,40.9,297,3967,7.5,6.7,8.3,2789,70.3,68.9,71.7
2025-05-31,"SUB_ICB_LOC","11N","E38000089","NHS CORNWALL AND THE ISLES OF SCILLY ICB - 11N",6142,9976.5,61.6,55.3,66.8,155174,4,3.9,4.1,64,576,11.1,8.8,13.9,561,6268,9,8.3,9.7,4094,65.3,64.1,66.5
2025-05-31,"SUB_ICB_LOC","01J","E38000091","NHS CHESHIRE AND MERSEYSIDE ICB - 01J",1102,1699.6,64.8,57.1,71.5,30064,3.7,3.5,3.9,38,179,21.2,15.9,27.8,116,1145,10.1,8.5,12,733,64,61.2,66.7
2025-05-31,"SUB_ICB_LOC","04C","E38000097","NHS LEICESTER, LEICESTERSHIRE AND RUTLAND ICB - 04C",2386,3068,77.8,69,85.2,52732,4.5,4.4,4.7,6,553,1.1,0.5,2.3,291,2499,11.6,10.4,13,1630,65.2,63.3,67.1
2025-05-31,"SUB_ICB_LOC","99A","E38000101","NHS CHESHIRE AND MERSEYSIDE ICB - 99A",3500,5108.4,68.5,61,74.8,87792,4,3.9,4.1,46,615,7.5,5.7,9.8,431,3619,11.9,10.9,13,2503,69.2,67.6,70.6
2025-05-31,"SUB_ICB_LOC","06Q","E38000106","NHS MID AND SOUTH ESSEX ICB - 06Q",3711,5769.8,64.3,57.7,70,87459,4.2,4.1,4.4,30,414,7.2,5.1,10.2,440,3807,11.6,10.6,12.6,2613,68.6,67.1,70.1
2025-05-31,"SUB_ICB_LOC","06T","E38000117","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 06T",3786,5707.4,66.3,59.5,72.2,85008,4.5,4.3,4.6,40,364,11,8.2,14.6,632,3927,16.1,15,17.3,2830,72.1,70.6,73.4
2025-05-31,"SUB_ICB_LOC","03H","E38000119","NHS HUMBER AND NORTH YORKSHIRE ICB - 03H",1668,2349.5,71,63.2,77.9,36908,4.5,4.3,4.7,64,278,23,18.5,28.3,165,1757,9.4,8.1,10.8,1190,67.7,65.5,69.9
2025-05-31,"SUB_ICB_LOC","03K","E38000122","NHS HUMBER AND NORTH YORKSHIRE ICB - 03K",1695,2600.5,65.2,58.1,71.4,41360,4.1,3.9,4.3,26,270,9.6,6.7,13.7,107,1779,6,5,7.2,1121,63,60.7,65.2
2025-05-31,"SUB_ICB_LOC","05G","E38000126","NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 05G",2620,3544.1,73.9,66.2,80.8,54007,4.9,4.7,5,33,300,11,7.9,15,296,2661,11.1,10,12.4,1898,71.3,69.6,73
2025-05-31,"SUB_ICB_LOC","99C","E38000127","NHS NORTH EAST AND NORTH CUMBRIA ICB - 99C",2108,3009.9,70,62.4,76.6,48318,4.4,4.2,4.5,12,322,3.7,2.1,6.4,163,2157,7.6,6.5,8.7,1510,70,68,71.9
2025-05-31,"SUB_ICB_LOC","00L","E38000130","NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L",3610,5660.1,63.8,57,69.4,91287,4,3.8,4.1,48,489,9.8,7.5,12.8,217,3720,5.8,5.1,6.6,2670,71.8,70.3,73.2
2025-05-31,"SUB_ICB_LOC","00Y","E38000135","NHS GREATER MANCHESTER ICB - 00Y",1905,2555.9,74.5,66.3,81.7,41849,4.6,4.4,4.8,32,396,8.1,5.8,11.2,103,1987,5.2,4.3,6.2,1464,73.7,71.7,75.6
2025-05-31,"SUB_ICB_LOC","10Q","E38000136","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST ICB - 10Q",6236,9817.6,63.5,57.1,68.9,145874,4.3,4.2,4.4,35,267,13.1,9.6,17.7,504,6365,7.9,7.3,8.6,4366,68.6,67.4,69.7
2025-05-31,"SUB_ICB_LOC","10R","E38000137","NHS HAMPSHIRE AND ISLE OF WIGHT ICB - 10R",1563,2217.6,70.5,62.5,77,35169,4.4,4.2,4.7,1,223,0.4,0.1,2.5,175,1612,10.9,9.4,12.5,1026,63.6,61.3,66
2025-05-31,"SUB_ICB_LOC","03L","E38000141","NHS SOUTH YORKSHIRE ICB - 03L",2968,3344.9,88.7,79.4,97,52839,5.6,5.4,5.8,40,358,11.2,8.3,14.9,174,3082,5.6,4.9,6.5,2369,76.9,75.3,78.3
2025-05-31,"SUB_ICB_LOC","01G","E38000143","NHS GREATER MANCHESTER ICB - 01G",1905,2431,78.4,69.8,85.7,40032,4.8,4.6,5,31,185,16.8,12.1,22.8,129,1968,6.6,5.5,7.7,1435,72.9,70.9,74.8
2025-05-31,"SUB_ICB_LOC","03N","E38000146","NHS SOUTH YORKSHIRE ICB - 03N",4688,6413.3,73.1,65.3,79.6,98232,4.8,4.6,4.9,36,431,8.4,6.1,11.3,470,4855,9.7,8.9,10.5,3442,70.9,69.6,72.2
2025-05-31,"SUB_ICB_LOC","11X","E38000150","NHS SOMERSET ICB - 11X",5632,10147.9,55.5,49.8,60.2,152487,3.7,3.6,3.8,30,242,12.4,8.8,17.1,429,5774,7.4,6.8,8.1,3817,66.1,64.9,67.3
2025-05-31,"SUB_ICB_LOC","05Q","E38000153","NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 05Q",2151,3260.9,66,58.8,72.3,50033,4.3,4.1,4.5,26,214,12.1,8.4,17.2,101,2206,4.6,3.8,5.5,1495,67.8,65.8,69.7
2025-05-31,"SUB_ICB_LOC","01T","E38000161","NHS CHESHIRE AND MERSEYSIDE ICB - 01T",1227,2064.3,59.4,52.6,65.3,33047,3.7,3.5,3.9,50,448,11.2,8.6,14.4,122,1256,9.7,8.2,11.5,830,66.1,63.4,68.6
2025-05-31,"SUB_ICB_LOC","00N","E38000163","NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N",1483,2063.2,71.9,63.6,79,33617,4.4,4.2,4.6,19,177,10.7,7,16.2,105,1522,6.9,5.7,8.3,1066,70,67.7,72.3
2025-05-31,"SUB_ICB_LOC","99G","E38000168","NHS MID AND SOUTH ESSEX ICB - 99G",2107,2494.7,84.5,75.5,92.2,37083,5.7,5.5,5.9,21,112,18.8,12.6,27,186,2179,8.5,7.4,9.8,1696,77.8,76,79.5
2025-05-31,"SUB_ICB_LOC","01V","E38000170","NHS CHESHIRE AND MERSEYSIDE ICB - 01V",1844,2441.1,75.5,67.6,82.5,34922,5.3,5.1,5.5,59,388,15.2,12,19.1,197,1883,10.5,9.2,11.9,1321,70.2,68,72.2
2025-05-31,"SUB_ICB_LOC","01X","E38000172","NHS CHESHIRE AND MERSEYSIDE ICB - 01X",1748,2649.1,66,58.7,72.2,42072,4.2,4,4.3,26,215,12.1,8.4,17.1,140,1814,7.7,6.6,9,1208,66.6,64.4,68.7
2025-05-31,"SUB_ICB_LOC","05V","E38000173","NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 05V",1474,2425.7,60.8,54.1,66.8,36656,4,3.8,4.2,13,203,6.4,3.8,10.6,81,1505,5.4,4.4,6.6,1051,69.8,67.5,72.1
2025-05-31,"SUB_ICB_LOC","01W","E38000174","NHS GREATER MANCHESTER ICB - 01W",3247,4298.5,75.5,67.7,82.4,64349,5,4.9,5.2,13,182,7.1,4.2,11.8,210,3323,6.3,5.5,7.2,2503,75.3,73.8,76.8
2025-05-31,"SUB_ICB_LOC","05W","E38000175","NHS STAFFORDSHIRE AND STOKE-ON-TRENT ICB - 05W",3075,3301.3,93.1,83.3,101.6,52016,5.9,5.7,6.1,45,377,11.9,9,15.6,284,3159,9,8,10,2209,69.9,68.3,71.5
2025-05-31,"SUB_ICB_LOC","00P","E38000176","NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P",2497,3692,67.6,60.3,73.8,60028,4.2,4,4.3,33,220,15,10.9,20.3,251,2570,9.8,8.7,11,1797,69.9,68.1,71.7
2025-05-31,"SUB_ICB_LOC","07G","E38000185","NHS MID AND SOUTH ESSEX ICB - 07G",1051,1611.8,65.2,57.6,71.9,26179,4,3.8,4.3,11,153,7.2,4.1,12.4,134,1092,12.3,10.5,14.4,828,75.8,73.2,78.3
2025-05-31,"SUB_ICB_LOC","02A","E38000187","NHS GREATER MANCHESTER ICB - 02A",1984,2924.6,67.8,60.5,74.3,44213,4.5,4.3,4.7,31,154,20.1,14.6,27.2,109,2037,5.4,4.5,6.4,1307,64.2,62.1,66.2
2025-05-31,"SUB_ICB_LOC","03Q","E38000188","NHS HUMBER AND NORTH YORKSHIRE ICB - 03Q",1805,3311.6,54.5,48.6,59.6,49289,3.7,3.5,3.8,17,417,4.1,2.6,6.4,96,1854,5.2,4.3,6.3,1342,72.4,70.3,74.4
2025-05-31,"SUB_ICB_LOC","03R","E38000190","NHS WEST YORKSHIRE ICB - 03R",3013,4534.7,66.4,59.3,72.3,73959,4.1,3.9,4.2,84,575,14.6,12,17.7,316,3152,10,9,11.1,2361,74.9,73.4,76.4
2025-05-31,"SUB_ICB_LOC","02E","E38000194","NHS CHESHIRE AND MERSEYSIDE ICB - 02E",2043,2820,72.4,64.6,79.2,44296,4.6,4.4,4.8,27,375,7.2,5,10.3,265,2100,12.6,11.3,14.1,1473,70.1,68.2,72.1
2025-05-31,"SUB_ICB_LOC","07H","E38000197","NHS HERTFORDSHIRE AND WEST ESSEX ICB - 07H",3088,4154.7,74.3,66.6,81,62106,5,4.8,5.1,12,239,5,2.9,8.6,223,3172,7,6.2,8,2062,65,63.3,66.6
2025-05-31,"SUB_ICB_LOC","02G","E38000200","NHS LANCASHIRE AND SOUTH CUMBRIA ICB - 02G",1147,1725.6,66.5,58.9,73.4,26688,4.3,4.1,4.5,7,80,8.8,4.3,17,84,1175,7.1,5.8,8.8,812,69.1,66.4,71.7
2025-05-31,"SUB_ICB_LOC","04V","E38000201","NHS LEICESTER, LEICESTERSHIRE AND RUTLAND ICB - 04V",3339,5407.2,61.8,55.2,67.4,85262,3.9,3.8,4,20,257,7.8,5.1,11.7,297,3426,8.7,7.8,9.7,2279,66.5,64.9,68.1
2025-05-31,"SUB_ICB_LOC","07K","E38000204","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 07K",2320,4423.2,52.5,47,57.3,66481,3.5,3.4,3.6,44,166,26.5,20.4,33.7,267,2369,11.3,10.1,12.6,1704,71.9,70.1,73.7
2025-05-31,"SUB_ICB_LOC","02H","E38000205","NHS GREATER MANCHESTER ICB - 02H",3012,4123.7,73,65.1,79.7,67526,4.5,4.3,4.6,35,742,4.7,3.4,6.5,132,3093,4.3,3.6,5,2215,71.6,70,73.2
